translation_x,translation_y,translation_z,frame_numbers
-8.728347055490207,17.62342317062253,0.4047702878655597,frame_000108
-8.84429815833786,17.856683807997847,0.4075783629778184,frame_000109
-8.964439031042915,18.088456912610603,0.4101392356400559,frame_000110
-9.088322736726727,18.32054614854717,0.412354697523007,frame_000111
-9.213719034517968,18.5579180888876,0.4139619734111478,frame_000112
-9.341185801251886,18.79896444559466,0.4151791332542357,frame_000113
-9.471179482511472,19.0421155034498,0.4159588568284711,frame_000114
-9.60405509322801,19.285494647973024,0.4160450813935829,frame_000115
-9.740066210365477,19.53077892671768,0.4155326739874459,frame_000116
-9.878619452822296,19.78036316270964,0.414364699383543,frame_000117
-10.018143887974883,20.037532690070087,0.412286877059588,frame_000118
-10.16183652411257,20.30268581216269,0.4095154111694624,frame_000119
-10.310300244840912,20.577024972586145,0.4062409794991566,frame_000120
-10.4631293232069,20.85853519800796,0.4026773763051072,frame_000121
-10.617735337063063,21.1504389312977,0.3986813305636209,frame_000122
-10.774565221469691,21.451541277330715,0.3942993645006202,frame_000123
-10.9356463520635,21.75815441278662,0.38957430136782,frame_000124
-11.1000151185594,22.07289704421312,0.3849857625224265,frame_000125
-11.267513669593594,22.393970537702828,0.3806931567955772,frame_000126
-11.44037541873062,22.717083332625645,0.3764994794442198,frame_000127
-11.61378170928118,23.04531951053163,0.3726144308450062,frame_000128
-11.7877325387805,23.379270231102183,0.3690899748932808,frame_000129
-11.967046563280771,23.715109319100137,0.3659196317030133,frame_000130
-12.14660083692909,24.05256424439873,0.3634393332773762,frame_000131
-12.326091059535347,24.39301857087854,0.3616968566796658,frame_000132
-12.510031585280544,24.735663132204053,0.3603180711136021,frame_000133
-12.697965961933075,25.08492617009643,0.3595246450467013,frame_000134
-12.888530565721068,25.4397939072091,0.3593392217379227,frame_000135
-13.077869088687429,25.795907692318824,0.3595932024259716,frame_000136
-13.266994584088913,26.15259670794473,0.3602599569289599,frame_000137
-13.456043986748629,26.509055971668417,0.3612491070099856,frame_000138
-13.644408707118242,26.864346336755528,0.3622947834228716,frame_000139
-13.831480148867218,27.22121648160647,0.3636277738322004,frame_000140
-14.016649718139451,27.58125624619009,0.3651874699258056,frame_000141
-14.199308823078622,27.945069367515288,0.3667020661301218,frame_000142
-14.381738419845025,28.30943759526096,0.3682258030430353,frame_000143
-14.564537592630876,28.673367279777068,0.3697579080851466,frame_000144
-14.745168636137224,29.040013781728565,0.3712126104800362,frame_000145
-14.921093852538416,29.409779586767268,0.3725296172161986,frame_000146
-15.09381950631717,29.781867262310342,0.3736439218165511,frame_000147
-15.269026422892075,30.152182308444385,0.3746668487408348,frame_000148
-15.444636511750128,30.52307091036136,0.3756654563074152,frame_000149
-15.620193328705506,30.89452049015245,0.3765718827722497,frame_000150
-15.796862079422366,31.262235295446047,0.3771015849554353,frame_000151
-15.970938597112482,31.62836025903628,0.3776031612051457,frame_000152
-16.142118585448685,31.993881483652853,0.3780836585927442,frame_000153
-16.313497619751914,32.358798976599026,0.3782652217959146,frame_000154
-16.483301909198865,32.72311273310273,0.3784364679662538,frame_000155
-16.65154096025058,33.08802267998015,0.3787248799966125,frame_000156
-16.821462485999444,33.45802582651822,0.3790337299009912,frame_000157
-16.993526100133636,33.83117847644979,0.3794741807901292,frame_000158
-17.165930760840375,34.20450973627208,0.3800410258931729,frame_000159
-17.335939093853785,34.571578899438144,0.3805922426534057,frame_000160
-17.503703231252448,34.93882666657505,0.3811362859354464,frame_000161
-17.669375316084,35.30823782358236,0.3816737104853296,frame_000162
-17.833107496562544,35.67961112525087,0.3821925184602697,frame_000163
-17.997133179402237,36.04999245723751,0.3829458783528326,frame_000164
-18.161294508233,36.4205767154087,0.3839200938325167,frame_000165
-18.324627873212908,36.794783398361176,0.3848094918653061,frame_000166
-18.486271105363247,37.17221001146966,0.3857699034560066,frame_000167
-18.645463470773223,37.551467957188976,0.3868357233829361,frame_000168
-18.801545670663703,37.9300097989483,0.3879750029007589,frame_000169
-18.953959818981847,38.31172879855134,0.389491752116416,frame_000170
-19.103156652434148,38.69722114724055,0.3913575497338259,frame_000171
-19.25218102986529,39.08588311659932,0.3932981997706801,frame_000172
-19.40139113100965,39.47711097054803,0.3954290825521666,frame_000173
-19.54973143644188,39.86931486523944,0.397769686293539,frame_000174
-19.6961876378053,40.2597461173033,0.4002656045204508,frame_000175
-19.8349774911844,40.64934385688449,0.4030532578808056,frame_000176
-19.96534025332988,41.03989916869399,0.4061146501667483,frame_000177
-20.09153668317008,41.43422782815959,0.4091482980188213,frame_000178
-20.21097837530636,41.8313235976846,0.4123637716018524,frame_000179
-20.324416564289177,42.22919414666052,0.4157984325304853,frame_000180
-20.434487214689955,42.62468831117221,0.419359859953129,frame_000181
-20.539058351939527,43.02109561239155,0.4231176011930964,frame_000182
-20.638430467544065,43.41840850507486,0.4269748267397547,frame_000183
-20.7322960980312,43.81541951685104,0.4306778872360869,frame_000184
-20.82253046482301,44.21199029537361,0.4343107324148189,frame_000185
-20.90959000760148,44.60990689608728,0.4379535131187059,frame_000186
-20.992512394621347,45.009030958382986,0.4417312082103686,frame_000187
-21.07540751190406,45.40815502036707,0.4456340301984376,frame_000188
-21.159188244742364,45.80727153808938,0.4496366125314461,frame_000189
-21.241570470044344,46.20967003483,0.4535516256018108,frame_000190
-21.3203715241635,46.60944645661103,0.457663569954607,frame_000191
-21.39664693124656,47.00600461620683,0.461975617848985,frame_000192
-21.473235500191908,47.401959040434086,0.4662866788868932,frame_000193
-21.550187939358,47.79992424454768,0.4708184736244392,frame_000194
-21.62691087729989,48.19930403658434,0.4755275948293193,frame_000195
-21.702036275517003,48.59419436971351,0.4800315161186814,frame_000196
-21.779166845095137,48.98788478185863,0.4845253525642313,frame_000197
-21.85860688025021,49.38036772721241,0.489028064553261,frame_000198
-21.937362249649965,49.77043572413156,0.4934091354535674,frame_000199
-22.01243881407502,50.16070328025582,0.4976492664688049,frame_000200
-22.08488638897537,50.55177413620727,0.5017030941445098,frame_000201
-22.15992933952477,50.94224126538338,0.5055180735129066,frame_000202
-22.23503312935221,51.33620336342644,0.5091733394273236,frame_000203
-22.309446540657635,51.7304857777988,0.5126363825769686,frame_000204
-22.38565657243441,52.11831660001491,0.5157253208052877,frame_000205
-22.45919958021148,52.50700858058206,0.5185307933500158,frame_000206
-22.53053199961975,52.898352807368425,0.5210830322448681,frame_000207
-22.605030347327062,53.28879144136519,0.5233203216155113,frame_000208
-22.680312259432032,53.67476661741746,0.5254957035599732,frame_000209
-22.754871471372272,54.05806941720221,0.5276680570563912,frame_000210
-22.82794722441619,54.446012604026166,0.5297649664861025,frame_000211
-22.901668323707067,54.83564625927262,0.5316227804608826,frame_000212
-22.976481711296568,55.22419319402659,0.533214703575654,frame_000213
-23.049697557815875,55.60870347270681,0.5346838885223829,frame_000214
-23.12278850867525,55.99266787398451,0.5360756605642999,frame_000215
-23.19499762817576,56.377480021646434,0.5373898930548457,frame_000216
-23.26637879562172,56.76663069039767,0.5384724231118649,frame_000217
-23.33500608818375,57.15716994740106,0.5394186162078799,frame_000218
-23.39982969504232,57.54730670310995,0.5402136173825333,frame_000219
-23.46054532495446,57.93623597537192,0.5406803663580463,frame_000220
-23.51765695935484,58.326974772966494,0.5408858895932915,frame_000221
-23.57386901490898,58.71932940559883,0.5408443499842335,frame_000222
-23.63130712800873,59.10779832770641,0.5404650358967142,frame_000223
-23.68433804981044,59.49332066698994,0.5397732888514146,frame_000224
-23.7346106689016,59.87768751526274,0.5387905836025335,frame_000225
-23.789731699197528,60.263714659797145,0.5375187517955976,frame_000226
-23.8446796426643,60.65421784636001,0.5359831898536888,frame_000227
-23.89780180632564,61.04760219801276,0.5341429230370103,frame_000228
-23.949098223317247,61.4336679140534,0.5318843405218376,frame_000229
-23.99856886247128,61.82167145436874,0.5295120444696086,frame_000230
-24.047120896408178,62.21320266231003,0.527080435491534,frame_000231
-24.098154200974047,62.60235750465783,0.5244850272366298,frame_000232
-24.1522805107463,62.9951783849216,0.5217815096814511,frame_000233
-24.207850935788148,63.39047543252099,0.5189706103466798,frame_000234
-24.262280254641603,63.78577247931456,0.5159368445712744,frame_000235
-24.31587275623077,64.18241535632038,0.5127423927243114,frame_000236
-24.3696782602658,64.57862555754058,0.5094702333933541,frame_000237
-24.425622704067788,64.97125191640633,0.5062272735445306,frame_000238
-24.480762654538832,65.36740594265859,0.5029797349244869,frame_000239
-24.53374019372196,65.76867747189534,0.4997982528407846,frame_000240
-24.581611919973103,66.17130739135956,0.4968216581278316,frame_000241
-24.62838501849937,66.57153661366472,0.4939683676214951,frame_000242
-24.67405378368754,66.96975505220887,0.4912315231543009,frame_000243
-24.71618512378648,67.36857721532651,0.488620771670354,frame_000244
-24.75731672635681,67.76679563699359,0.4861916873644265,frame_000245
-24.797756697622027,68.16221673966069,0.4839851313499868,frame_000246
-24.83862396701212,68.55148810836255,0.4820523658362762,frame_000247
-24.87616808569679,68.94152000650963,0.4802199857702052,frame_000248
-24.91084928809684,69.33490095814555,0.4785126411524414,frame_000249
-24.95037888987499,69.7321676427065,0.4770679916668823,frame_000250
-24.98775878463369,70.12741599245145,0.4757615103166367,frame_000251
-25.02178701579971,70.5190637104805,0.4744815089779997,frame_000252
-25.056927193593232,70.9075803868865,0.4730866790438039,frame_000253
-25.09069233702423,71.29712341163194,0.4717389384476241,frame_000254
-25.123833665552954,71.68949142136721,0.4703750923569516,frame_000255
-25.158885701600248,72.08219988302982,0.4686501579559994,frame_000256
-25.1935136119404,72.47920494091376,0.4667707570403552,frame_000257
-25.22771359099452,72.8809040557669,0.464704436608,frame_000258
-25.26077247191382,73.28011443408157,0.462233152163511,frame_000259
-25.291977049886377,73.68253467893781,0.4594590482515381,frame_000260
-25.32297620949316,74.09034579540523,0.4564436291423635,frame_000261
-25.356456619721367,74.50045950946401,0.4532455002831081,frame_000262
-25.389427304134458,74.9189811009006,0.4499553470538763,frame_000263
-25.419935079406063,75.34550807101948,0.4466189778206482,frame_000264
-25.44838886738757,75.77313014658739,0.4432877597174901,frame_000265
-25.47808708434796,76.20137776545134,0.439994363177274,frame_000266
-25.50902972775197,76.63084711790256,0.4367460890589378,frame_000267
-25.53791836679977,77.06529729439691,0.4335455492312465,frame_000268
-25.566425358688782,77.50191253426598,0.4306960628176881,frame_000269
-25.594541200493747,77.93890174881936,0.4283513620234299,frame_000270
-25.619119624590976,78.37532577954721,0.4265911160606774,frame_000271
-25.641985107686786,78.81668618848228,0.4252734114385854,frame_000272
-25.66418746664136,79.2619767482013,0.4245842676298145,frame_000273
-25.686132450671707,79.70368344198926,0.4250767431370678,frame_000274
-25.707518939073683,80.14073296642475,0.426132735529762,frame_000275
-25.727437855887672,80.57311777396004,0.4275581938189779,frame_000276
-25.74741256219581,81.00399323429845,0.429367665050595,frame_000277
-25.76211728789016,81.4337618193715,0.4316227575884756,frame_000278
-25.77124773462864,81.86381212379948,0.4342829670726144,frame_000279
-25.77952107702842,82.29669160087737,0.4371930171044752,frame_000280
-25.783997102750966,82.72575410235149,0.4402826324623391,frame_000281
-25.78362028910124,83.15278568197245,0.4434056466281578,frame_000282
-25.78067472021729,83.58415577816372,0.446225101085588,frame_000283
-25.772676613179204,84.01597111294514,0.4490230139058206,frame_000284
-25.75902688975427,84.44862159791234,0.4517934988534196,frame_000285
-25.742466085775423,84.88485592635229,0.4543198320397431,frame_000286
-25.72096685837583,85.32098206854997,0.4567887141991346,frame_000287
-25.69422491589608,85.75639125532612,0.4591851195738082,frame_000288
-25.663659031000847,86.18953641688833,0.4613882127984468,frame_000289
-25.63089084090327,86.6188704822651,0.4634359665690661,frame_000290
-25.5960629831154,87.04498461178969,0.4652992138509317,frame_000291
-25.5563841982724,87.4686837799197,0.4668831696002998,frame_000292
-25.50926608213567,87.89352583060291,0.4684692255095212,frame_000293
-25.455459857008908,88.31990570904286,0.4702173708094689,frame_000294
-25.397601463882115,88.74715260557196,0.472085800391043,frame_000295
-25.33772143544937,89.17197699748222,0.4741397669050327,frame_000296
-25.27491640431676,89.594172604716,0.4764158232462106,frame_000297
-25.20680401612248,90.01259483333305,0.4790288487997219,frame_000298
-25.134094285242217,90.42885198118486,0.4814777074146089,frame_000299
-25.05753843354169,90.8435276648199,0.4836465506778157,frame_000300
-24.97647398637025,91.2563535482456,0.4859529870521177,frame_000301
-24.887551821399214,91.66719545620752,0.4884375083351693,frame_000302
-24.791669600950414,92.07703949637754,0.4910630533509852,frame_000303
-24.694102365516525,92.48816479628934,0.4936883521983092,frame_000304
-24.59256921958064,92.88996905272596,0.4964057965886925,frame_000305
-24.4866137224346,93.28285475589436,0.4991882775167253,frame_000306
-24.37760388567396,93.67822918727792,0.5020166945878531,frame_000307
-24.26016007776299,94.07354908544605,0.5050745884288372,frame_000308
-24.13548045979809,94.466625907221,0.5083847867536884,frame_000309
-24.008431173684063,94.8594746429956,0.5117605789376666,frame_000310
-23.87632242204957,95.24505084560876,0.5153195200933438,frame_000311
-23.73990543311321,95.62196592184502,0.5191129862533944,frame_000312
-23.601917560887856,95.99431439359118,0.5230079809229256,frame_000313
-23.457540203199525,96.3625029313324,0.5269181231509636,frame_000314
-23.3061704813252,96.72613407387225,0.5307759966237986,frame_000315
-23.149835735430766,97.08802778322386,0.5345363159171455,frame_000316
-22.985795429331663,97.44851946115868,0.5382165699180421,frame_000317
-22.81555581475655,97.8070129228758,0.5417905929683986,frame_000318
-22.64500053214759,98.15988324977376,0.5452136404045266,frame_000319
-22.47245723394181,98.50914541074324,0.548381863204902,frame_000320
-22.29642537956472,98.85399945707272,0.5508334869449909,frame_000321
-22.11386013820308,99.19485207788422,0.5516473326284432,frame_000322
-21.92470762507797,99.53237827577968,0.5514884815283155,frame_000323
-21.73137746058836,99.86538315337084,0.5509060414741399,frame_000324
-21.53741845833952,100.1927263194525,0.5504762431958296,frame_000325
-21.34080327598455,100.510782825185,0.5504690445478962,frame_000326
-21.14138927340223,100.82034507135288,0.5511278828120506,frame_000327
-20.94237341764777,101.1246984013288,0.5526460999171494,frame_000328
-20.74218480793386,101.4197524824552,0.5555818573426929,frame_000329
-20.5402300735382,101.70510984966435,0.5601266563122189,frame_000330
-20.336762768804835,101.98808746368884,0.5661651589550113,frame_000331
-20.12924839319716,102.26707702484735,0.5739088346319017,frame_000332
-19.91784290066941,102.54069748474944,0.5833806522653168,frame_000333
-19.70843309797189,102.80552517087294,0.5944748159929615,frame_000334
-19.49716714755837,103.06102341348031,0.6073552406194038,frame_000335
-19.282852598172195,103.30897575290378,0.6217765086961481,frame_000336
-19.0682806848124,103.55575582373476,0.6372949539194398,frame_000337
-18.851373347330338,103.7988119945375,0.6537663013912531,frame_000338
-18.631835800542643,104.03894421992425,0.6709532752402687,frame_000339
-18.41261144393482,104.27628248382148,0.6885979601802168,frame_000340
-18.19385559947333,104.50740309842745,0.7063506247007046,frame_000341
-17.97437011424132,104.73329971798412,0.7238274902995164,frame_000342
-17.754513161427113,104.9574589339648,0.7406075970075079,frame_000343
-17.532663115655758,105.17981366626086,0.7562941600069144,frame_000344
-17.308074465249142,105.39837913511089,0.7704002917455712,frame_000345
-17.080747226338822,105.60698297650656,0.7823805098848443,frame_000346
-16.85068137383908,105.8153554010991,0.7933743530771261,frame_000347
-16.61952959284216,106.02369010490222,0.8038078621762408,frame_000348
-16.392313358851492,106.2247414187755,0.8135455853694201,frame_000349
-16.162234274608043,106.41797267356294,0.8225990795056363,frame_000350
-15.929744971553614,106.60418130554427,0.830974744737462,frame_000351
-15.699508717489012,106.78759599804316,0.8387022864780538,frame_000352
-15.466348744816209,106.9661388776228,0.8459423130834564,frame_000353
-15.23071768801367,107.14001118914348,0.8527964851114306,frame_000354
-14.99565719755204,107.311693292809,0.8591595560292473,frame_000355
-14.76340065708034,107.47735900459588,0.8652785664837203,frame_000356
-14.533044698736608,107.6366133775838,0.8712081179296133,frame_000357
-14.302004104409225,107.7903955567756,0.8767899012615247,frame_000358
-14.070583159293337,107.94253172298946,0.8822252705755514,frame_000359
-13.83908615381564,108.09381931514524,0.8873821188474825,frame_000360
-13.607817381082516,108.2441241797378,0.8916865011342078,frame_000361
-13.377081143737096,108.38700560854085,0.8956311922680832,frame_000362
-13.147181733452191,108.52266484563148,0.8993488154917226,frame_000363
-12.91842342965861,108.65794508616452,0.9026793779765953,frame_000364
-12.691110530955646,108.78956099404355,0.905668767715192,frame_000365
-12.464640158943556,108.91672016224112,0.9083639013989118,frame_000366
-12.23591676463117,109.04304752140276,0.9108143085027024,frame_000367
-12.01087658925472,109.1644850451092,0.9130150750902336,frame_000368
-11.78355360352208,109.28191380484644,0.9149827210498824,frame_000369
-11.552798470292045,109.3954958446111,0.9166984781404688,frame_000370
-11.322163160469945,109.50779474294016,0.9183073124729128,frame_000371
-11.092706990301568,109.618907979203,0.9198312205468444,frame_000372
-10.864582119566489,109.72192109173736,0.9210023176884892,frame_000373
-10.637132412012363,109.81924734597165,0.9219903923542572,frame_000374
-10.409154007604773,109.9132614395604,0.9227974087677968,frame_000375
-10.183390606307178,110.00664498094544,0.9232748488426852,frame_000376
-9.959797834796818,110.09439658722737,0.92369363887085,frame_000377
-9.730770287240563,110.1785922258942,0.9240121281216076,frame_000378
-9.50063968903596,110.26080267011665,0.9242415319710906,frame_000379
-9.271488542228573,110.34010910814008,0.9243896805925708,frame_000380
-9.044366656613803,110.41413369627666,0.9244483553267938,frame_000381
-8.817930704441048,110.48375688184484,0.9243475607052176,frame_000382
-8.588378296105292,110.554644563145,0.924348796214198,frame_000383
-8.356809957840403,110.62304518849788,0.9243448833298402,frame_000384
-8.123394323064787,110.68632747403537,0.9241577513796349,frame_000385
-7.888080991180166,110.7469717673618,0.9241104031458288,frame_000386
-7.653193992615264,110.80497052292618,0.9242378353641318,frame_000387
-7.422257723203877,110.8627613354552,0.9242979425494592,frame_000388
-7.191621949600328,110.91531641543057,0.9242483536071008,frame_000389
-6.956464907912932,110.96534167373927,0.9242255486132782,frame_000390
-6.716848724030654,111.0133662200594,0.9241875318877872,frame_000391
-6.483913977718406,111.0588534026025,0.9242701699342976,frame_000392
-6.248320325322326,111.1020006966252,0.9239594213975958,frame_000393
-6.003703462388663,111.14388832664956,0.9231443466957442,frame_000394
-5.766317823790376,111.18194853079947,0.9221409196299408,frame_000395
-5.528571319850292,111.21607880012247,0.920761560167682,frame_000396
-5.286400856224532,111.24710151553982,0.9189270592499128,frame_000397
-5.049005723065258,111.27528500410448,0.9168296223851684,frame_000398
-4.812563724788397,111.30103175770388,0.9143322486138988,frame_000399
-4.571299965912771,111.32487843064284,0.9112755132525698,frame_000400
-4.325872481198416,111.34367385102608,0.9077511435251422,frame_000401
-4.0744517138775365,111.35722557447468,0.9038905951475532,frame_000402
-3.812401641116888,111.37037292946005,0.8995951999260348,frame_000403
-3.5467266897496543,111.38155437932494,0.8950640190140626,frame_000404
-3.279665942881828,111.39047371838478,0.8901567122200765,frame_000405
-3.008878888707185,111.394462552386,0.8849467481199529,frame_000406
-2.7277243461410428,111.39865012322988,0.8796238421734632,frame_000407
-2.435112571385084,111.403648556727,0.8741599519284999,frame_000408
-2.133133671452751,111.4073799931349,0.8685711481833698,frame_000409
-1.8243728577738425,111.41031819668436,0.8629765590874011,frame_000410
-1.5095525101566485,111.4130710961453,0.8575288922473574,frame_000411
-1.1895056286283097,111.41325644651458,0.8522811330687281,frame_000412
-0.8587070902967321,111.40725349995552,0.8472223656585799,frame_000413
-0.5165939539296147,111.40183836839827,0.8422872416425458,frame_000414
-0.1661672993565903,111.39741354357032,0.8375644359004147,frame_000415
0.184253018784967,111.38800790116022,0.8330739501945442,frame_000416
0.5369742304734113,111.37697805744182,0.8284847031861391,frame_000417
0.9016114923796488,111.36451771119062,0.8236560635301166,frame_000418
1.2690162298932115,111.34975479121348,0.8192915587792455,frame_000419
1.6408152973575112,111.33195139586748,0.81544356127578,frame_000420
2.024150052226991,111.31050379221216,0.8118222510579756,frame_000421
2.4089590436525543,111.28494241029452,0.8084989481183079,frame_000422
2.8001187134922843,111.25424362036338,0.8058554966575882,frame_000423
3.2052786819855896,111.2183086850005,0.8039117641629722,frame_000424
3.606395371198948,111.17950411195312,0.8026720793212734,frame_000425
4.011219354949223,111.13930130279122,0.8025942187703266,frame_000426
4.422770736466451,111.09590540150776,0.8037541955296944,frame_000427
4.840238075183347,111.04603107677266,0.8059224352546563,frame_000428
5.262607059957532,110.99310202410288,0.8089365175812296,frame_000429
5.688822177862922,110.9375131885502,0.812739097520043,frame_000430
6.119241607578842,110.87872791071456,0.8174456964070984,frame_000431
6.556910174460738,110.81647786614,0.823188104522267,frame_000432
7.002116960377754,110.74857702823014,0.8298568625071683,frame_000433
